date,temp_max_c,temp_min_c,temp_mean_c,precip_mm,wind_max_kmh,solar_rad_mj_m2,humidity_pct,pressure_hpa,month,rained
2016-02-27,29.8,25.7,27.4,0.0,16.1,23.28,74,1013.1,2,0
2016-02-28,30.1,25.0,27.3,1.8,16.0,24.8,76,1012.8,2,1
2016-02-29,29.4,25.5,27.3,0.6,17.6,22.93,76,1012.8,2,0
2016-03-01,29.3,25.4,27.1,1.2,19.3,22.22,74,1013.2,3,1
2016-03-02,29.4,25.8,27.1,1.3,17.2,20.7,75,1012.6,3,1
2016-03-03,29.4,24.7,26.5,7.7,16.0,20.63,85,1012.5,3,1
2016-03-04,29.3,24.6,27.1,1.9,18.8,19.63,81,1012.0,3,1
2016-03-05,29.2,26.0,27.3,0.5,16.4,23.35,76,1012.4,3,0
2016-03-06,29.0,25.7,27.2,0.6,16.6,18.82,74,1012.6,3,0
2016-03-07,29.2,25.1,27.1,0.3,14.6,20.76,77,1012.1,3,0
2016-03-08,29.2,25.2,27.0,1.9,18.5,21.56,81,1012.0,3,1
2016-03-09,29.0,25.7,27.2,1.0,15.7,21.61,77,1011.7,3,1
2016-03-10,30.1,25.5,27.5,0.0,16.1,24.83,74,1012.0,3,0
2016-03-11,29.4,25.4,27.4,1.3,17.0,21.57,77,1012.7,3,1
2016-03-12,29.0,25.1,27.1,0.8,18.8,22.58,80,1013.2,3,0
2016-03-13,29.6,25.4,27.2,0.5,16.1,23.7,77,1013.3,3,0
2016-03-14,28.1,24.2,25.8,5.0,15.0,19.17,84,1013.8,3,1
2016-03-15,28.6,24.2,26.3,3.4,11.9,19.31,83,1014.0,3,1
2016-03-16,27.4,24.5,25.9,10.5,12.4,7.02,86,1014.3,3,1
2016-03-17,28.8,24.3,26.6,5.1,15.1,18.91,83,1014.1,3,1
2016-03-18,29.4,25.8,27.3,0.8,15.5,21.13,76,1013.5,3,0
2016-03-19,29.4,25.4,27.3,0.9,15.7,21.68,77,1012.5,3,0
2016-03-20,30.0,24.7,27.3,0.0,15.7,22.42,78,1012.5,3,0
2016-03-21,29.7,25.0,27.4,0.4,16.1,22.49,80,1013.0,3,0
2016-03-22,29.7,24.8,27.2,1.9,16.0,22.7,83,1013.6,3,1
2016-03-23,28.4,25.2,26.9,1.5,17.0,17.66,84,1012.7,3,1
2016-03-24,29.1,25.6,27.3,1.1,18.3,21.55,81,1012.3,3,1
2016-03-25,29.0,25.5,27.1,2.5,16.6,21.29,80,1012.7,3,1
2016-03-26,29.3,24.7,26.8,1.9,17.4,20.87,82,1013.3,3,1
2016-03-27,29.1,24.5,26.5,3.5,17.4,20.91,83,1013.3,3,1
2016-03-28,29.2,24.4,26.8,3.6,15.9,20.04,81,1012.5,3,1
2016-03-29,28.7,24.2,26.1,10.8,16.3,19.47,86,1013.6,3,1
2016-03-30,29.0,24.8,26.7,4.3,17.7,19.56,80,1014.7,3,1
2016-03-31,29.1,25.7,27.1,0.0,17.9,20.05,73,1014.6,3,0
2016-04-01,29.2,25.5,26.9,0.4,14.7,21.08,77,1012.8,4,0
2016-04-02,28.8,24.9,26.6,1.0,17.0,21.34,79,1011.3,4,1
2016-04-03,29.5,24.6,26.9,1.3,16.0,21.6,79,1012.2,4,1
2016-04-04,29.4,25.1,27.0,1.3,16.6,18.44,79,1013.5,4,1
2016-04-05,28.5,24.9,26.4,2.4,16.1,18.05,85,1013.6,4,1
2016-04-06,29.7,25.6,27.3,1.3,13.8,24.04,74,1012.2,4,1
2016-04-07,29.4,24.4,26.9,0.8,14.1,21.54,78,1011.5,4,0
2016-04-08,29.5,25.2,27.3,0.6,15.9,20.45,79,1011.4,4,0
2016-04-09,29.0,25.9,27.3,1.6,19.4,19.49,78,1011.4,4,1
2016-04-10,29.9,25.0,27.1,3.6,17.7,19.17,79,1011.2,4,1
2016-04-11,29.4,25.1,27.1,3.4,19.4,17.84,79,1011.7,4,1
2016-04-12,27.6,25.7,26.6,1.5,15.8,16.27,79,1012.5,4,1
2016-04-13,29.2,24.5,26.8,4.3,18.4,18.26,80,1012.7,4,1
2016-04-14,28.7,24.2,26.4,3.2,15.7,17.46,83,1013.0,4,1
2016-04-15,28.6,25.2,26.9,3.2,18.8,17.97,80,1013.3,4,1
2016-04-16,27.7,25.2,26.4,10.3,19.6,12.27,81,1013.6,4,1
2016-04-17,27.9,24.9,26.5,7.8,17.7,13.82,83,1014.3,4,1
2016-04-18,28.2,24.8,26.5,3.8,23.3,17.03,80,1014.5,4,1
2016-04-19,28.9,24.3,26.5,3.8,16.9,20.37,75,1013.7,4,1
2016-04-20,28.1,24.1,26.3,6.4,21.9,16.14,78,1013.2,4,1
2016-04-21,28.8,24.9,26.8,2.3,18.2,19.42,76,1013.0,4,1
2016-04-22,27.7,25.7,26.6,1.7,18.4,16.97,76,1013.8,4,1
2016-04-23,27.9,25.3,26.5,0.8,17.3,15.88,75,1013.1,4,0
2016-04-24,28.3,24.5,26.0,2.7,13.8,19.09,81,1012.0,4,1
2016-04-25,27.7,23.8,25.6,4.2,15.3,18.14,83,1011.4,4,1
2016-04-26,28.5,24.5,26.5,1.4,14.2,17.88,78,1011.7,4,1
2016-04-27,29.2,25.6,27.1,0.0,15.2,18.3,74,1012.9,4,0
2016-04-28,29.1,25.1,26.8,0.7,17.9,18.25,79,1012.3,4,0
2016-04-29,28.4,25.2,26.5,3.2,18.6,18.5,81,1012.3,4,1
2016-04-30,28.7,25.2,26.8,0.9,17.3,19.18,77,1012.5,4,0
2016-05-01,27.2,25.0,26.0,4.4,10.8,12.65,84,1012.8,5,1
2016-05-02,28.6,24.5,26.5,2.8,15.3,18.38,82,1013.4,5,1
